tweet,is_retweet,retweeted,mentioned,hashtags,clean_tweet
"RT @tundrafan76: Vindman, was asked to be the defense minister of Ukraine, MULTIPLE TIMES!!",True,['@tundrafan76'],[],[], vindman ask defens minist ukrain multipl time 
RT @PoliticsInsider: Adam Kinzinger calls Josh Hawley 'one of the worst human beings' and a 'con artist' after the senator urges Biden to b…,True,['@PoliticsInsider'],[],[], adam kinzing call josh hawley one worst human be con artist senat urg biden b 
RT @SenatorRomney: The only time Putin is lying is when his lips are moving. Anything that comes out of his mouth should be taken with a la…,True,['@SenatorRomney'],[],[], time putin lie lip move anyth come mouth taken la 
RT @ABC: A bipartisan group of senators is within striking distance of a deal on a bill that would impose crippling sanctions on Russia for…,True,['@ABC'],[],[], bipartisan group senat within strike distanc deal bill would impos crippl sanction russia 
"RT @RichardEngel: Western intel official confirms to @NBCNews Russian plan to release fake video to justify Ukraine invasion.
Video would a…",True,['@RichardEngel'],['@NBCNews'],[], western intel offici confirm russian plan releas fake video justifi ukrain invas video would 
@mehdirhasan Is there strong reason to think setting up a puppet state in the Donbass will satisfy Russia? Or even… https://t.co/NEGMLXPcvY,False,[],['@mehdirhasan'],[], strong reason think set puppet state donbass satisfi russia even 
RT @TimothyDSnyder: 0/6. A thread: Six Things Progressives Know About Ukraine and Russia. @USProgressives @AOC #Ukraine,True,['@TimothyDSnyder'],"['@USProgressives', '@AOC']",['#Ukraine'],   thread six thing progress know ukrain russia ukrain
"RT @OlgaNYC1211: Just an observation. If you can’t locate Ukraine, name cities in Ukraine, have no clue what has been happening there over…",True,['@OlgaNYC1211'],[],[], observ locat ukrain name citi ukrain clue happen 
"RT @djrothkopf: The successful strike against the ISIS leader in Syria while a massive, complex NATO-wide response to the Russian threat in…",True,['@djrothkopf'],[],[], success strike isi leader syria massiv complex nato wide respons russian threat 
"RT @JRubinBlogger: In case anyone needed a reminder of the danger of prematurely pronouncing Biden a failure, take a look at the events of…",True,['@JRubinBlogger'],[],[], case anyon need remind danger prematur pronounc biden failur take look event 
RT @anneapplebaum: I took a step back from the daily news stories to answer a question people keep asking me: Why would Putin even want to…,True,['@anneapplebaum'],[],[], took step back daili news stori answer question peopl keep ask would putin even want 
"RT @RichardEngel: Western intel official confirms to @NBCNews Russian plan to release fake video to justify Ukraine invasion.
Video would a…",True,['@RichardEngel'],['@NBCNews'],[], western intel offici confirm russian plan releas fake video justifi ukrain invas video would 
"RT @michaeljknowles: State Dept.: Russia is going to launch a false flag attack as a pretext to invade Ukraine.

Reporter: What's your evid…",True,['@michaeljknowles'],[],[], state dept russia go launch fals flag attack pretext invad ukrain report evid 
"RT @RepSlotkin: Disinformation &amp; misinformation are real tools in the Russian toolkit, as are cyberattacks that could deliberately target A…",True,['@RepSlotkin'],[],[], disinform amp misinform real tool russian toolkit cyberattack could deliber target 
RT @kelly2277: 🤔Want to know who was involved in this plot? Look at pro Putin @GOP disinformation agents that are trying to sway public opi…,True,['@kelly2277'],['@GOP'],[], 🤔want know involv plot look pro putin disinform agent tri sway public opi 
"substitute Belarus for Czech &amp; Ukraine for Poland 1939

what do you get?",False,[],[],[],substitut belaru czech amp ukrain poland  get 
"RT @DiblasioRobert: NEW EPISODE 37 POSTED https://t.co/wJx904BTdn Mental Health, Spotify Controversy and Russian/Ukraine Update
@_AbolishPo…",True,['@DiblasioRobert'],[],[], new episod  post mental health spotifi controversi russian ukrain updat abolishpo 
"RT @27khv: What @anneapplebaum doesn’t reveal is that she’s been employed by @cepa, a Washington &amp; Warsaw based lobby group, which is funde…",True,[],"['@anneapplebaum', '@cepa']",[],rt khv reveal employ washington amp warsaw base lobbi group fund 
"RT @1PercenterHater: @covie_93 Subpoena Colada, 
And getting caught in Ukraine 

Can’t take credit for this. Saw it on another tweet respon…",True,[],['@covie_93'],[],rt percenterhat subpoena colada get caught ukrain take credit saw anoth tweet respon 
RT @Tectomancer: Kolomoisky is one of the asshole oligarchs that is profiting from the destruction of the Ukraine.,True,['@Tectomancer'],[],[], kolomoiski one asshol oligarch profit destruct ukrain 
RT @TimothyDSnyder: 2/6. Progressives know that the Kremlin is a beacon for white nationalists and homophobes around the world. @USProgress…,True,['@TimothyDSnyder'],['@USProgress'],[],   progress know kremlin beacon white nationalist homophob around world 
"RT @RepAdamSchiff: First, Cruz begs forgiveness for saying Jan 6 attackers were terrorists.

Now, Hawley echoes the Kremlin, questioning if…",True,['@RepAdamSchiff'],[],[], first cruz beg forgiv say jan  attack terrorist hawley echo kremlin question 
RT @RYP__: Wag the Dogski https://t.co/Aea2gDaiTp,True,['@RYP__'],[],[], wag dogski 
RT @IAPonomarenko: 🇺🇦Ukraine’s infantry continue mastering M141 Bunker Defeat Munitions (SMAW-D) under 🇺🇸U.S. guidance with JMTG-U mission.…,True,['@IAPonomarenko'],[],[], 🇺🇦ukrain infantri continu master bunker defeat munit smaw 🇺🇸u guidanc jmtg u mission 
"RT @jsolomonReports: Pelosi says Putin must ‘feel the pain’ if Russia invades Ukraine 

#JustTheNews 

https://t.co/Spob6c43Az",True,['@jsolomonReports'],[],['#JustTheNews'], pelosi say putin must ‘feel pain russia invad ukrain justthenew 
@ABC yet it's ok for us to do strikes in syria. guess ukraine is the only border that matters.,False,[],['@ABC'],[], yet ok us strike syria guess ukrain border matter 
"Dear leaders of UK/US/RUSSIA/Ukraine, Covid etc.. my week trip NYC has been booked 2 months now, can you just back… https://t.co/Y2yicx92SR",False,[],[],[],dear leader uk us russia ukrain covid etc week trip nyc book  month back 
"@RepLizCheney Yup invading another country's sovereignty,killing women and children in the process,oh sorry wrong n… https://t.co/20V753fSDM",False,[],['@RepLizCheney'],[], yup invad anoth countri sovereignti kill women children process oh sorri wrong n 
"RT @WriterJackWhite: It wouldn't matter IF Boris Johnson hadn't worked for the Daily Telegraph as their highest paid Journalist on £250,000…",True,['@WriterJackWhite'],[],[], matter bori johnson work daili telegraph highest paid journalist £  
RT @kelly2277: 🔥Tucker Carlson admits that he’s one of Russia’s many disinformation agents trying to create US support for a Russian attack…,True,['@kelly2277'],[],[], 🔥tucker carlson admit one russia mani disinform agent tri creat us support russian attack 
RT @D_USImmigration: USA Alert: The U.S. State Department has authorized the voluntary departure of U.S. government employees and family me…,True,['@D_USImmigration'],[],[], usa alert u state depart author voluntari departur u govern employe famili 
"RT @helokaleb: |#MeganRapinoe &amp; #MeganRapinoe, please help raise awareness about the #TigrayGenocide. Chemical weapons may have potentially…",True,['@helokaleb'],[],"['#MeganRapinoe', '#MeganRapinoe', '#TigrayGenocide']", meganrapino amp meganrapino pleas help rais awar tigraygenocid chemic weapon may potenti 
RT @RonnyJacksonTX: Is Biden’s failed approach to Ukraine influenced by his son’s business dealings? Hunter Biden sat on the board of a COR…,True,['@RonnyJacksonTX'],[],[], biden fail approach ukrain influenc son busi deal hunter biden sat board cor 
"The first rule of realpolitik

always accuse your opponent of what you intend to do

Ukraine tensions: US alleges R… https://t.co/1FhLA8oYfh",False,[],[],[],first rule realpolitik alway accus oppon intend ukrain tension us alleg r 
"RT @27khv: What @anneapplebaum doesn’t reveal is that she’s been employed by @cepa, a Washington &amp; Warsaw based lobby group, which is funde…",True,[],"['@anneapplebaum', '@cepa']",[],rt khv reveal employ washington amp warsaw base lobbi group fund 
"@tedcruz Wanting to get dirt from an opponent, in exchange for weapons to Ukraine is illegal. Wanting to ""find"" 11,… https://t.co/6ykWGkg2Hz",False,[],['@tedcruz'],[], want get dirt oppon exchang weapon ukrain illeg want find  
"RT @scotthortonshow: Here's who the USA supports in Ukraine: Hitler-loving Nazis. 

Do American liberal Democrats have any idea about this?…",True,['@scotthortonshow'],[],[], usa support ukrain hitler love nazi american liber democrat idea 
"RT @RepSlotkin: Just had a classified briefing on Russia/Ukraine from the SecDef, SecState, DNI and others. It was a powerful reminder of j…",True,['@RepSlotkin'],[],[], classifi brief russia ukrain secdef secstat dni other power remind j 
"RT @27khv: What @anneapplebaum doesn’t reveal is that she’s been employed by @cepa, a Washington &amp; Warsaw based lobby group, which is funde…",True,[],"['@anneapplebaum', '@cepa']",[],rt khv reveal employ washington amp warsaw base lobbi group fund 
RT @McFaul: If you find yourself echoing Putin - Biden is goading Russia to invade Ukraine - you should reconsider your assumptions. Putin…,True,['@McFaul'],[],[], find echo putin biden goad russia invad ukrain reconsid assumpt putin 
"RT @BrendanKeefe: Putin was planning a Gulf of Tonkin-style incident to justify invasion of Ukraine, according to @washingtonpost reporting…",True,['@BrendanKeefe'],['@washingtonpost'],[], putin plan gulf tonkin style incid justifi invas ukrain accord report 
"RT @bindersab: At least the vote will go fast
https://t.co/j28gHVwGxX",True,['@bindersab'],[],[], least vote go fast 
"RT @MedikoSalvatore: |#MeganRapinoe &amp; #MeganRapinoe, please help raise awareness about the #TigrayGenocide. Chemical weapons may have poten…",True,['@MedikoSalvatore'],[],"['#MeganRapinoe', '#MeganRapinoe', '#TigrayGenocide']", meganrapino amp meganrapino pleas help rais awar tigraygenocid chemic weapon may poten 
"RT @VentureBeat: Cyberattack was attempted against a western government 'entity' in Ukraine, researchers say https://t.co/6LTuSDIYdv",True,['@VentureBeat'],[],[], cyberattack attempt western govern entiti ukrain research say 
"RT @djrothkopf: So today we have:
--Growing consensus that Biden team handling of Ukraine crisis has been very strong as pieces continue to…",True,['@djrothkopf'],[],[], today grow consensu biden team handl ukrain crisi strong piec continu 
"RT @OlgaNYC1211: Just an observation. If you can’t locate Ukraine, name cities in Ukraine, have no clue what has been happening there over…",True,['@OlgaNYC1211'],[],[], observ locat ukrain name citi ukrain clue happen 
RT @trussliz: My statement in response to US intelligence that Russia plans to fabricate an attack to justify military action against Ukrai…,True,['@trussliz'],[],[], statement respons us intellig russia plan fabric attack justifi militari action ukrai 
RT @willevans: Very casually publishing the best writers from from Pakistan—Uzma Aslam Khan—&amp; Ukraine—@AKurkov’s GREY BEES translated by @B…,True,['@willevans'],['@AKurkov'],[], casual publish best writer pakistan—uzma aslam khan— amp ukraine— grey bee translat b 
All my hope goes to the brave NATO troops currently deployed on the border of Ukraine and Eastern Europe. While I d… https://t.co/hkjKoyvxUB,False,[],[],[],hope goe brave nato troop current deploy border ukrain eastern europ 
Russia Planned Fake Video to Gain Support for Ukraine Invasion | https://t.co/RzqOdGseQG https://t.co/GZwCZwpbiQ via @Newsmax,False,[],['@Newsmax'],[],russia plan fake video gain support ukrain invas via 
I'm going to say it again you can hold a neutral position on Russia and US what I have no time for is the whatabout… https://t.co/2Sk4ynuGFq,False,[],[],[],go say hold neutral posit russia us time whatabout 
RT @TimothyDSnyder: 0/6. A thread: Six Things Progressives Know About Ukraine and Russia. @USProgressives @AOC #Ukraine,True,['@TimothyDSnyder'],"['@USProgressives', '@AOC']",['#Ukraine'],   thread six thing progress know ukrain russia ukrain
"I called it

""The US has accused Russia of creating a propaganda video featuring crisis actors, staged fake explosi… https://t.co/AAfjJxf7V6",False,[],[],[],call us accus russia creat propaganda video featur crisi actor stage fake explosi 
